,ABBV.N,ABT.N,ADM.N,ADP.O,AFL.N,ALB.N,AOS.N,APD.N,ATO.N,BDX.N,BEN.N,BFb.N,BRO.N,CAH.N,CAT.N,CB.N,CHD.N,CHRW.O,CINF.O,CL.N,CLX.N,CTAS.O,CVX.N,DOV.N,ECL.N,ED.N,EMR.N,ESS.N,EXPD.O,FRT.N,GD.N,GPC.N,GWW.N,HRL.N,IBM.N,ITW.N,JNJ.N,KMB.N,KO.N,LIN.N,LOW.N,MCD.N,MDT.N,MKC.N,MMM.N,NDSN.O,NEE.N,NUE.N,O.N,PEP.O,PG.N,PNR.N,PPG.N,ROP.O,SHW.N,SJM.N,SPGI.N,SWK.N,SYY.N,TGT.N,TROW.O,WBA.O,WMT.N,WST.N,XOM.N
2019-01-24,1.6386637901989626e-10,3.4886375328151586e-11,0.0,1.0527042142506857e-11,0.0,4.2595249776015554e-11,0.0,0.0,0.0,1.3955230574702331e-11,0.0,9.102330268350799e-11,0.0,0.0,8.818705275809002e-12,0.0,2.8185336466086488e-11,1.9310299666277453e-11,0.0,0.0,1.4687218712895975e-11,0.0,0.0,6.559315257351856e-10,1.2543754451261386e-11,0.0,0.0,0.03471601230570064,2.3991422146299173e-12,0.06670007039460091,0.2071621041009583,1.469822940032071e-11,9.187474277701467e-11,4.0341805013064233e-11,1.2446346181893148e-09,1.885254857483574e-11,3.2024618755449164e-11,1.6700786517297913e-11,0.0,0.0,2.7923307360346753e-11,0.0,0.0,1.6733731403586536e-10,6.8936179922335426e-12,0.0,0.0,0.0,0.0,1.671987503073497e-11,2.2400883686547986e-11,0.0,0.0,0.0,0.0,0.1557905210746009,0.0,1.6699759193945513e-10,0.0,0.0,5.360101365180149e-12,0.0,0.535631290434942,0.0,0.0
2019-01-25,0.0,0.0,7.308475242238457e-12,1.4372372332040105e-12,8.906941523920894e-12,0.0,1.0397575728361791e-11,5.252307562384481e-12,8.586566540767323e-12,0.0,1.5708428793362006e-11,0.0,6.256246493015876e-12,1.1509643220298032e-11,2.3598047042747264e-12,7.657079255626639e-12,0.0,0.0,5.723854390032896e-12,5.291919808048046e-12,0.0,1.1123658129377414e-11,9.639696806385109e-12,0.0,1.2334518964388946e-12,5.348195978277667e-12,1.2756082397299692e-11,0.0,5.092136860478882e-13,0.11860955459031643,0.2154304989350726,0.0,0.0,0.0,0.043309926369773,2.212895754678557e-12,0.0,0.0,0.0,2.3275588087915465e-12,0.0,7.272488578670999e-12,9.906922155779637e-12,0.0,6.234895921818491e-13,2.3253157464602474e-12,0.0,1.3647717094943513e-11,0.1716950753144405,0.0,0.0,3.6954154089320326e-12,8.649151059188364e-12,4.684317898782033e-12,0.0,0.09995174447149109,8.35511328340731e-12,0.0,3.1628141091850243e-12,0.08646226143673062,5.854695078004179e-12,3.380839453188966e-12,0.2645409393288255,9.380112241671431e-12,1.0153161346833995e-11
2019-01-28,0.0,8.160837291643159e-12,2.4053813095670812e-12,0.0,1.1133224878323454e-12,0.0,1.0497690294281355e-09,0.0,2.004717288982117e-11,8.85988907125739e-12,8.243347923035072e-13,3.1747760977745244e-12,2.821647738350146e-12,4.7635333305117596e-12,0.0,9.209713867377351e-13,3.334309674518677e-12,0.0,2.4403486416881187e-12,5.28188865269652e-12,2.263849950607568e-12,1.6327264715334937e-12,0.0,2.752742960837012e-12,5.206598878976964e-12,1.19885431863213e-11,0.0,3.3993993187015343e-10,0.0,0.38544607244708196,0.1701093642610079,2.3290593393786203e-12,0.0,7.997316256094006e-12,0.11618679712030834,0.0,0.0,3.69461891569105e-12,0.0,0.0,0.0,8.666841299839378e-12,0.0,0.0,0.0,3.4793535714511796e-12,1.4410916746864765e-11,0.0,1.8119368764354673e-11,2.9424875738220273e-13,0.0,0.0,4.209983582046886e-12,0.0,0.0,0.2625532306057418,6.338567839760274e-12,0.0,1.8091354291029377e-12,0.06570453420066899,0.0,1.998075169725922e-12,2.4964532540238385e-12,9.266482825070362e-12,0.0
2019-01-29,0.0,0.0,1.2260831944873595e-11,0.0,1.465942059692719e-11,0.0,5.9625109736635855e-12,2.9926209122611528e-12,1.305114971662107e-11,0.0,1.7964714187976218e-11,0.0,4.408043310428493e-12,1.4937101047954493e-11,0.0,1.0460226169723034e-11,0.0,0.0,5.747115284220076e-12,1.6510330353277058e-11,6.5574146510067805e-12,5.8052948196447125e-12,2.0783478391893368e-11,0.0,0.0,1.4938546921067195e-11,1.0824997530315178e-11,0.0,0.0,0.38679191992841017,0.2270242133725933,3.939847812833057e-12,0.0,0.0,0.09675452314705303,0.0,0.0,0.0,7.265146921549983e-12,0.0,0.0,1.7365678567263542e-11,3.597872894074654e-12,0.0,0.0,0.0,7.37249009971591e-12,2.3915931773510627e-12,2.3225569344245734e-11,3.5854183161204614e-12,9.853591422498284e-12,0.0,1.5149802909185657e-12,1.681620109258307e-12,0.0,0.2469374747567833,7.202638709550651e-12,0.0,7.068745544985477e-12,0.04249186939609911,5.538199204612631e-12,2.5317517176754487e-12,2.4672613943554313e-11,2.6332171068790447e-13,1.5841751410324972e-11
2019-01-30,5.6238657086592056e-11,8.061966056666562e-12,0.0,0.0,0.0,1.688928556536776e-11,0.0,0.0,0.0,1.6364253620543696e-12,0.0,2.8430752953801996e-11,0.0,0.0,2.4036647207255377e-11,0.0,8.81942396344472e-12,5.437971875738701e-12,0.0,0.0,0.0,0.0,0.0,0.08931617237164204,2.942367465500814e-12,0.0,0.0,2.4342689896946386e-10,4.419099814158494e-12,0.44294877299613405,0.004899723403115245,0.0,2.637832570945188e-11,7.235393822751483e-12,0.14359642839305484,1.101039713476974e-11,9.56558131603773e-12,1.3540511066923337e-11,0.0,2.3010906649297152e-12,9.616074006215571e-12,0.0,0.0,4.391886284882316e-11,4.206690256234163e-12,4.891096319230292e-12,0.0,0.0,0.0,3.0089681520478815e-14,0.0,7.010087094815298e-12,0.0,0.0,2.60887085151056e-12,0.23109800424969135,0.0,5.410249173289121e-11,0.0,0.08814089833722233,0.0,1.4369726818802446e-12,0.0,0.0,0.0
2019-01-31,1.0942057334466229e-10,0.0,0.0,0.0,0.0,8.941129586833617e-11,3.065490284499295e-11,6.937141981654528e-12,0.006153156294142859,1.2705253815934191e-11,8.771365340952053e-12,2.8600456075872167e-11,0.0,9.899692908117498e-12,1.6918858105758917e-11,0.04309501005068736,9.524370333654666e-12,1.0082565672936253e-11,0.0037716808100433314,0.0,0.0,0.0,0.0,1.2099548179751602e-10,1.3731247737976538e-11,0.0,0.0,0.42330391795781447,2.090744269112546e-12,0.20873480044574919,0.08520364890318019,1.2113002121563783e-11,8.778782945425781e-11,0.0,0.029364041885745703,5.3797640041247134e-11,4.8517518545268664e-11,2.141319569607069e-11,0.0,5.1779648193943854e-11,2.2225542487278084e-11,0.0,0.0,7.846451599047632e-11,1.4572193771120305e-11,3.218768539601097e-11,0.0,3.99208598027011e-11,0.09486528873602258,0.0,0.0,3.7926590991819353e-11,3.0269796661436786e-11,1.5888711457623604e-11,0.0,0.0,0.0,1.6532644651842885e-10,0.0,0.10550845435224825,0.0,2.3481113612449294e-11,0.0,0.0,0.0
2019-02-01,1.3366830320332055e-11,0.0,1.8492435905359043e-13,0.0,0.0,5.034809146267293e-12,3.229201342237698e-13,0.0,0.0,2.084554009960449e-12,0.0,2.2208320242091712e-12,0.0,1.5624460532344662e-12,5.108231592177077e-12,0.0,1.030352793755406e-12,0.0,0.0,0.0,0.0,0.0,0.13227582105163818,2.28784927635736e-11,0.0,6.112818728497241e-13,0.0,0.45775397596951173,0.0,0.27856271367250346,0.03500250078856353,0.0,7.362672455290428e-12,0.0,0.029900409013210345,7.517053561673677e-12,3.0513577674599934e-12,3.320255999065303e-12,0.0,2.936923812975075e-12,4.067049951590446e-13,0.0,0.0,6.562938635864427e-12,1.6932246746339982e-12,3.277585450607887e-12,0.0,1.6537727705649828e-12,0.0,1.0091716795468032e-12,0.030114746750304785,3.892942242752812e-12,4.208039882628594e-13,0.0,0.0,0.0,0.0,1.3561207648366849e-11,0.0,0.02673820687387176,0.0,3.52611110781636e-12,0.0,5.709762165066374e-12,0.00965162582496796
2019-02-04,2.897207103176057e-10,0.00423450346529752,3.265635181138954e-11,0.0,0.0,0.0,1.7125514980160822e-11,0.0,8.511438977233057e-12,0.0,1.1464709165198928e-10,5.894423338552558e-12,0.0,8.62750365579125e-11,4.047698728811768e-11,0.07423702140898401,1.79862607806651e-10,0.0,0.0,0.0,7.599730518562797e-11,0.0,3.90566845768514e-09,1.168680968578651e-09,0.0,8.318951633412077e-11,1.072285372768984e-10,0.34138120624902213,0.0,0.09916720156962548,0.12223816592651204,0.0,2.1362619306360265e-10,1.368589522377386e-10,0.03911407986764012,2.1998150622017997e-10,4.319601985230803e-11,1.1747448806084207e-10,0.0,0.0,0.0,0.0,0.10408930026305853,3.94046800194636e-10,0.0,4.375114119671643e-11,2.894736502282133e-12,5.645410443869339e-11,0.0,9.406536704225346e-12,0.010848786599617322,7.584314986563243e-11,6.880230681129773e-10,0.0,0.0,5.700825383247856e-11,3.632752862063323e-10,6.033654600530933e-10,3.651438382279587e-11,0.022872317379991083,7.970624045477698e-11,1.3344419167550694e-10,7.416705232324752e-11,1.9162845153972923e-10,0.18181740915109562
2019-02-05,0.0,0.02288964887179632,0.0,3.4934024909593844e-11,4.456613512919547e-11,6.177504687319914e-11,0.0,7.787166669870344e-11,0.0,1.8043376179878472e-12,0.0,0.0,6.8811533244109964e-12,0.0,0.0,0.10028607415220017,0.0,3.508443892311151e-11,6.857709829434297e-11,2.1408757056984072e-11,0.0,3.388812766140191e-11,0.0,0.0,1.235542243890055e-11,0.0,7.31504603839095e-11,0.45108821339879335,4.9356471457851497e-11,0.00026780290310343615,0.09823740199934497,8.718372030318639e-12,0.0,0.0,0.0495511902774545,0.0,0.0,0.0,2.9208671279123946e-11,2.223776415425438e-11,0.0,3.3980957728795426e-11,0.0382719731653995,0.0,3.031927189041285e-11,0.0,1.792050415877053e-12,0.0,0.006464407354062348,0.0,6.730224713630003e-11,0.0,2.843119888320836e-11,5.501123206684432e-11,6.895222757358808e-11,0.0,7.136074186778038e-11,0.0,0.0,0.03105719909473778,0.0,0.0,0.0,0.0,0.2018860905439582
2019-02-06,0.0,0.0,0.0,1.0211005332614948e-11,8.781311182633241e-12,3.96708744960368e-11,9.762762964157953e-12,0.09345979964109931,0.0,0.0,0.0,0.0,4.452499651864292e-12,0.0,0.0,2.422860567994322e-13,0.0,1.528182745985382e-11,1.191064866364305e-11,5.609463639007415e-12,0.0,7.720635799579494e-12,0.0,0.0,4.175803618992984e-12,0.0,1.6895240068666285e-11,0.34023984511166766,9.837658146827344e-12,3.1734876756566763e-12,0.11770473425515295,4.1141397037608586e-13,0.0,0.0,0.04359228503551013,0.0,0.0,4.332631824660115e-12,7.474930022489351e-12,3.1617207689075765e-12,3.822633408002062e-12,2.42552304225464e-12,0.25799757169249143,0.0,8.674740751334745e-12,7.374242496084285e-14,0.0,0.0,6.170479363828531e-12,0.0,0.018465891789469814,0.0,3.394511624826192e-12,1.2803862425524109e-11,0.0,0.0,3.2047996428353194e-12,0.0,0.0,0.0007735266903336372,0.0,0.0,0.0,0.0,0.1277663466158858
2019-02-07,0.0,4.713486759139116e-11,0.0,6.828954155970806e-11,5.3840874266412534e-11,0.004099956179195118,0.0,6.774685592802494e-11,0.0,0.0,2.1737689275083318e-11,0.0,6.897278410569654e-11,0.031897993395049284,0.0,0.0,0.0,0.0,4.5023583938557196e-11,3.614602233893488e-11,0.0,4.667517452669899e-11,0.0,0.0,4.330453154304921e-11,0.0,6.679124891193939e-11,0.3526061960343714,5.523429791742774e-11,0.08699540290341039,0.10308833271142312,1.1035323688677791e-11,0.0,0.0,0.04165617276991192,0.0,1.89334091758905e-11,2.3927712200828052e-11,7.885534291560825e-11,1.523195127134139e-11,5.465951962015644e-11,6.135655698315558e-11,0.20889352434528258,0.0,2.261816544996475e-11,2.413903075957442e-11,0.0,0.0,1.2422330455843243e-10,2.92300913621138e-11,0.0011911801281097574,8.711566824585786e-12,5.9195444663321426e-12,5.220010664773242e-11,3.8197521644091504e-11,3.070130133154865e-11,0.0,0.0,3.915715640455536e-11,0.002319413715570528,0.0,0.0,1.3704292045427413e-11,0.0,0.16725183074244684
2019-02-08,0.0,8.172606190004393e-12,0.0,2.3024834840273215e-11,2.9057222206366467e-11,0.012629203701980682,1.4412281819891366e-11,5.555593393599181e-11,1.6825449241171046e-11,0.0,4.2705997779719564e-13,0.0,2.6476320717270928e-11,0.0,0.0,0.0,0.0,0.06715147619413216,1.9332084844998135e-11,3.0700614307696015e-11,0.0,4.360842949646545e-11,4.045347056551946e-11,3.4872488229422485e-11,1.62530804465207e-11,0.0,4.310775475291487e-11,0.3313163836274114,4.6454611437260245e-11,0.2311026890144052,0.03541084043292068,0.0,0.0,0.0,0.0,0.0,4.234152869055502e-12,2.9591819053469105e-11,4.3587210050204907e-11,0.0,1.533085144900693e-11,7.287206014615576e-12,0.1518745950468516,0.0,2.8820172418966214e-11,4.569258407078445e-12,0.0,0.0,0.0,0.0,0.09012808347625832,6.308994032260092e-12,0.0,0.010775099293755539,6.795148816006287e-11,0.0,0.0,0.0,0.0,2.666941797214461e-11,0.0,0.0,0.0,0.0,0.06961163073708423
2019-02-11,1.5707278815206006e-11,0.0,0.0,6.925493109107861e-11,6.285488469025802e-11,0.01429696459787055,2.158757475787771e-11,0.10352014236295802,3.9924297180073234e-11,0.0,0.014728161623290216,9.969927627798464e-11,0.00672652597554386,0.002220464245563178,0.0,0.0,0.0,7.384340104810088e-11,0.0,0.0,0.0,8.501215038728675e-11,7.900474882119344e-11,0.0,7.093377100141393e-11,3.4625896055947676e-11,4.262173294115232e-11,0.21263387052313218,4.962637386010223e-11,0.28027780179825773,0.0,3.3242717980364967e-11,0.0,0.0,0.04851283805935572,0.0,4.905567692296417e-11,1.4854983254785188e-10,1.0228621103107545e-10,9.769518102546973e-11,0.0,6.811648663241584e-11,0.08946486515621632,0.0,2.4557637507712774e-11,3.4731370333327674e-11,0.12536329929301415,0.0,0.0,2.2350059186097124e-11,1.1390054102232525e-10,0.0,0.0,0.09825457111382642,0.002519986550315508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014805132069385908
2019-02-12,0.0,0.0,2.155070401291838e-10,7.08510715348309e-10,5.178595458303878e-10,3.578760071922012e-10,4.1460865658225567e-10,0.11633969407896096,6.88121754315161e-11,9.491617416143432e-11,0.017890540267669328,5.742416324416737e-10,0.0028596778136479374,0.013747472042790945,0.0,0.0,0.0,3.5720093416466917e-10,0.0,6.472300630745316e-10,0.0,6.277107390605734e-10,6.746675507307575e-10,0.0,6.460862140096668e-10,2.8461213131658067e-10,5.006710273258706e-10,0.192932575121417,4.956224941188556e-10,0.24604790304171623,0.0,4.4102766874946084e-10,0.0,0.0,0.04865143449495034,0.0,4.986276566773531e-10,6.225394297695656e-10,7.173831652801195e-10,0.006587077499159665,0.0,7.288495510354618e-10,0.1082448760764295,0.0,2.1707514172033503e-10,4.430151826651199e-10,0.11917916362215683,0.0,0.0,2.5587242100273563e-10,0.0,0.0,4.2512862129854815e-10,0.10538833016357227,0.02213128055644472,0.0,5.6964665016468495e-11,0.0,1.8524141912958927e-10,0.0,0.0,5.062945218020637e-11,0.0,0.0,2.5500597861268706e-09
2019-02-13,0.0,0.0,2.0559540616735127e-10,8.287551850585457e-10,5.966836856409091e-10,0.004318197342971153,5.896765645624312e-10,0.10304989118281103,2.091373844919857e-10,0.0,0.026674507386189948,8.439807366610169e-10,2.8380640077610375e-09,0.013415866655136685,0.0,0.0,0.0,4.779604317852834e-10,1.1766498822860956e-14,9.076713818154113e-10,0.0,5.563379779055323e-10,9.223623325339638e-10,0.0,7.937828331377126e-10,3.8369976185999796e-10,7.525891325092217e-10,0.1860490638897739,8.259381971884109e-10,0.24940169776768345,1.6706893817901015e-13,5.638617887594815e-10,0.0,0.0,0.053129827302177315,0.0,6.666399808984116e-10,1.089012094110801e-09,1.0463327847605915e-09,0.010860086421064619,0.0,1.1058237819113283e-09,0.12889468679223812,0.0,4.999375434831094e-10,5.726706793092652e-10,0.10483920993087713,0.0,5.855217642653676e-13,3.509070494585943e-10,1.2206570100644679e-09,0.0,6.133869043784322e-10,0.09299496818048258,0.014176806014043261,4.655205242062184e-11,7.563807464842246e-14,0.0,3.495401219251276e-10,0.0,0.0,1.1305041503942472e-11,5.044472545409451e-11,0.0,0.01219522419685315
2019-02-14,2.59102328057183e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.10321629267352987,0.0,0.0,0.032303139234748285,0.0,0.0,0.020952668705806823,5.66693902425372e-09,1.7641038084977833e-09,0.0,0.0,2.1456038463369053e-10,0.01960408110298223,3.6512713861486237e-10,2.14388743385503e-07,0.0,6.381791841896553e-08,0.0,0.0,0.0,0.23091168185100178,0.0,0.13278730856285575,3.2234704235529544e-10,0.0,2.0081178510319666e-09,1.395843244231295e-10,0.029187790471651213,4.208648851455015e-09,0.0,0.0,2.8807051649433674e-09,0.0,0.0,0.067561240491964,0.2489185278309839,3.539834362697057e-09,1.0900383636675404e-09,0.0,0.04712248159390774,1.8612234963483146e-09,0.0,2.512524418607989e-11,0.012857374699778096,4.774922382016846e-10,0.0,0.007429395436833803,0.0,1.520807911997393e-09,0.0,9.246938680130409e-09,0.0,2.374409060610746e-09,3.607820727492304e-10,8.291222811731647e-11,3.4388244862085694e-11,5.81383528093183e-09,0.04714775712505371
2019-02-15,0.0,5.945274017556478e-11,2.67431794100487e-10,3.929662728640747e-11,6.67694718421127e-11,4.7986471448215355e-11,8.426057893233666e-11,0.08117325290688633,1.2686501514213591e-10,7.286344505135182e-11,0.03543893840312505,0.0,3.023900903538993e-10,0.03060069369809699,0.0,0.0,6.716856581465441e-11,6.600560523941402e-11,0.0,2.0157475927692655e-10,0.0,0.0,2.427237903197199e-10,0.0,1.5633639582120575e-10,1.6986803110134721e-10,0.0,0.4228115979062546,1.1528795729447868e-10,1.698612749914646e-10,0.0,4.195424900586141e-11,0.0,0.0,0.010853488592945566,0.0,1.1857043348481575e-10,1.7139044529663274e-10,0.0,2.672187323379575e-10,0.0,1.7379410864709687e-10,0.28889893283098517,0.0,0.0,2.1711853354159368e-10,0.043853524681590504,0.0,0.0,0.0,0.040020186172221604,0.0,1.062823639538726e-10,0.040801649206181734,4.260427146510399e-12,0.0,8.390518663638238e-11,0.0,7.494412784621291e-11,0.0,1.3640821436968275e-10,0.0,0.0,0.0,0.005547762439428573
2019-02-19,0.0,0.0,0.009377051762517697,6.299101612255593e-10,0.0,4.053269682234379e-09,0.0,1.1524726502809067e-09,2.6391311982398998e-08,8.711560865660828e-10,0.00849807587623538,0.0,7.940743274661343e-09,0.08110540486610571,0.0,0.0,1.0147799221409851e-09,1.6421950849347432e-09,0.0,0.04628669377943629,0.0,4.47549253658153e-09,3.4673255226336332e-09,0.0,3.1440206065451173e-09,3.54942453968915e-09,0.0,0.33539060618299993,1.887738700109732e-09,3.618649603335573e-09,0.0,0.0,0.0,0.0,0.015716843523176937,0.0,1.8556633699296058e-09,0.048743226064260646,0.0,0.0,0.0,5.389397079873479e-10,0.1472403418788601,0.0,0.0,0.14826161258165016,3.0466879505050104e-09,0.0,0.0,0.0,0.05232491962782592,0.0,0.0,0.10462084227141687,0.0,0.0,1.6763661447336294e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024347211769392796
2019-02-20,1.5317111185377617e-09,3.2765224966758475e-10,0.012494511222418759,2.748036763069621e-09,1.4564029661885253e-10,3.6888458202346506e-09,0.004887601311842087,0.0,0.0,0.0,0.06068548969973648,2.379301602934358e-10,0.0,0.005065802515058088,1.5813454746831236e-09,3.268143888839174e-10,0.0,0.0,4.071366156801569e-11,0.13670502504058785,0.0,0.0,0.0,7.010300236541487e-09,0.0,0.027852974560980803,9.616127587146691e-10,0.20814369088710385,0.14742024493268666,0.0,0.0,0.0,1.2248319050403924e-09,0.0,0.011204156441344334,8.819421167932246e-10,0.0,9.163102597041885e-09,1.648354422250829e-09,0.0,4.0735107002653084e-11,0.0,0.2692856699986425,1.3557400923177294e-09,7.7331178015664e-10,0.0,0.0,0.0,0.03516357185891566,7.010688849033132e-10,0.0035740996858026914,1.3333380953323915e-10,0.0,0.07751711070663722,3.527403777756174e-09,0.0,0.0,1.174402977598963e-08,1.835615709907091e-08,4.1839911325788113e-10,0.0,1.363720553109841e-09,3.999073711442929e-10,1.2232309202454684e-09,0.0
2019-02-21,7.561552732738912e-10,2.1331516763989555e-10,0.022500674291031433,3.7733860237431486e-10,8.888095199333318e-11,0.013724896447433074,0.0,0.0,0.0016526879950219313,0.0,0.06292569729305961,1.6368911987705696e-10,2.0892853616647075e-09,0.007777584102572389,7.029861437049275e-10,3.4962946854497113e-10,0.0,0.0,4.362321075040006e-11,0.09737489497441153,0.0,0.0,0.0,2.1881069299065844e-09,1.0835865328848399e-10,0.047180729538199136,5.543297750784555e-10,0.23493500057626385,0.1245484321056644,0.0,3.743703093727591e-11,9.925648608315015e-11,7.980612533099087e-10,2.1676066042103665e-11,0.009606353236327799,7.36062924514831e-10,0.0,2.449048222443491e-09,8.815749216841492e-10,7.805894399437047e-12,1.9117383541354486e-10,0.0,0.26280078929437506,8.615003417020859e-10,5.649919812199017e-10,5.878648902060649e-10,0.0,0.0,0.016580883856837755,4.859154680771031e-10,0.009353893036988635,1.940273848102357e-10,1.3203135392480417e-10,0.08903747162992781,0.0,4.808708289855081e-11,7.71247255842728e-12,8.700597934663651e-10,3.226517477905469e-11,4.755004556449013e-10,0.0,8.918254027711166e-10,3.8538932752848614e-10,8.523569036626465e-10,0.0
2019-02-22,0.0,0.0,0.024968207570781976,6.376592666721374e-14,0.0,0.006432507529160247,0.05795169609735464,0.04448857453392048,0.04846047654079182,1.702355493001003e-10,0.03554368335046837,0.0,5.180590681945527e-10,0.0246286578769602,0.0,0.0,1.0468092843662488e-10,3.5885231065106244e-10,1.680085564804216e-10,0.013693161576551292,0.0,2.2395195486199674e-10,4.902535029027446e-10,2.5953748114031126e-13,1.022824214029734e-13,0.0032092142405478856,0.0,0.23064510654757783,0.10027664445668967,2.5847991024437736e-10,0.0,1.4756489032831815e-13,0.0,0.0,0.0,0.0,3.4302908305303874e-10,0.07064245750035707,0.0,1.90992937942074e-10,1.1905642714267346e-14,4.6230290675703606e-10,0.20240437912833695,0.0,0.0,4.797379769096532e-10,7.698855606475809e-10,3.077733451021053e-10,0.03369347075384236,0.0,4.507448364007697e-11,0.0,5.770081623178197e-11,0.10296178808303313,1.565618191467264e-10,1.7648695717625807e-10,1.03568304672159e-10,0.0,1.0220007850758453e-10,0.0,0.0,0.0,0.0,0.0,4.5566415903066626e-10
2019-02-25,0.003649350087986521,2.3061801373327724e-11,0.0,0.0,0.0,0.08313488358089303,7.27836212320262e-11,0.03570520708191226,7.26923411161005e-11,0.0,1.847860107557196e-10,0.0,0.00295259298854996,0.10157638582832072,0.03523398894616036,0.0,0.0,0.0,2.3281944316441336e-11,0.0,5.3488222731605485e-11,0.060509898539176585,0.0,0.0,0.0,0.15646542171679423,0.0,4.1812379798192474e-11,0.12360100523874541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8653361621030198e-11,0.14338234012012904,0.0,0.0,0.0,0.004051373136868376,1.1802187644134707e-10,0.0,0.0,0.031057642862458105,1.2326472834320854e-10,0.0,9.455568701407916e-11,0.0,0.0,3.077568405908317e-11,0.0,0.21867991268168285,0.0,0.0,6.231798011347258e-11,0.0,6.908631604757342e-11,2.1741702510477126e-11,0.0,0.0,0.0,0.0,6.10045773899654e-11
2019-02-26,0.0038075513234336724,1.4231014408399324e-10,5.272274013154864e-11,5.255695057417117e-11,1.8353430873755843e-10,0.03096495857945003,3.83933677726848e-11,0.15264890293819108,3.2354269318829735e-11,2.4672247460310464e-10,2.4406662318517977e-10,0.0,0.0,0.04560725640204782,4.688795641619361e-10,5.258581528002125e-10,0.0,1.0675789269001963e-10,5.769650163837286e-11,3.708502311765633e-10,0.012991648501672622,0.009163108011051978,2.740685556576398e-10,8.996414850878752e-10,1.82163311752455e-10,2.8448393613306237e-10,1.1354882703175907e-09,0.07444502758759076,0.06367191193034276,1.7771108960583142e-10,7.308459035583616e-10,2.8453460460839945e-10,4.2991540778995774e-10,3.6993289411524307e-10,1.7504064958503652e-10,7.843020362104437e-10,2.882560448880203e-10,0.05348303436901925,2.7607424183207127e-09,6.977955692118724e-10,3.216916255871523e-10,0.04974787610806953,0.0,3.18162169024811e-10,9.572542726925378e-10,0.0,0.29024345286812975,9.179972649336832e-10,0.0,7.651598077361748e-10,1.775826473222722e-10,3.8808799137013394e-10,5.55633963605096e-10,0.21256706405896372,9.339702732018402e-10,0.0006581881616143552,0.0,1.2206356984368047e-09,0.0,0.0,2.913281978956573e-10,4.0721784364941127e-10,0.0,1.4990768168229387e-09,1.3356463961500703e-10
2019-02-27,0.01709095239973782,0.0,5.891453401789693e-13,0.0,0.0,0.06884688412759378,0.0,0.07767798104366212,8.184733516724589e-11,0.0,0.007843503495031786,3.6614997931276174e-11,2.0439937678310945e-11,0.09623362328488569,0.0,0.0,1.4865511386791238e-10,0.0,0.0,0.0,5.5946610689023245e-11,0.07222191506489083,0.0,0.0,0.0,0.18118297549136134,0.0,1.2047120124893195e-10,0.037147600616599344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07416523601720408,0.0,0.0,0.0,4.000090251166013e-10,4.6626556639076924e-11,0.0,0.0,9.542939585327386e-11,0.05641767456992057,0.0,1.5139204938697569e-10,0.0,0.0,0.0,0.0,0.25606780373271015,0.0,0.054742924200515575,5.898977979250782e-11,0.0,7.745774945800558e-11,1.0513915369509567e-10,0.0,0.0,4.636219852402411e-11,0.0,0.00036093306801036527
2019-02-28,4.030217236239932e-12,0.0,0.0,2.8406825970285155e-12,0.0,0.05612689420448409,5.217498552968282e-12,0.0815172212613439,0.0,1.868270305980435e-12,0.0,0.0,0.0,0.098091168435639,5.5722393392742125e-12,1.1242318763862764e-11,0.0,0.0,0.0,3.0139738510638622e-12,5.757964030234952e-11,0.10321907307204,0.0,1.5126136434039386e-11,0.0,0.18225484080152815,3.9086880611112596e-11,0.0,0.023328283184937702,7.000214496488553e-13,1.5353146737221927e-11,3.401497743670989e-12,2.2240373490169205e-11,0.0,0.0,1.7873300874499816e-11,0.0,0.06798463703819746,9.243772937010142e-11,1.1302628652714192e-11,5.2901465876618815e-12,0.01398964797059757,0.0,1.7848066369501428e-11,2.7450560726906867e-11,0.0,0.0762788861143723,1.9475485696681922e-11,0.0,1.9093060199632904e-11,0.0,8.373815049436195e-12,8.079560510803204e-12,0.25290518856479305,2.3709870450738662e-11,0.044304159080183377,0.0,4.1563055559131813e-11,0.0,0.0,0.0,5.600186494889557e-12,0.0,4.5562685120895485e-11,9.767646248580258e-12
